name,slug,display_name,occurrence_count,exemplar_occurrence_no,diet,type,type_group,length_m,max_ma,min_ma,era_mid_ma,survival_span_ma,class_name,family,region_example,lat,lng,unique_regions,has_any_coords,has_any_length,match_pool,data_quality_score,attack_base,defense_base,mobility_base,id,diet_code,length_norm,image_key,image_mode,image_url,image_credit,image_license
Limusaurus,limusaurus,Limusaurus,3,819582,unknown,,unknown,,163.5,157.3,160.4,6.199999999999989,Saurischia,,Xinjiang,45.171223,88.9217,1,True,False,False,1,0.5,0.5,0.5,limusaurus,0.4,,limusaurus,silhouette,,,
Linhenykus,linhenykus,Linhenykus,2,1066198,unknown,,unknown,,83.6,72.1,77.85,11.5,Saurischia,,Linhe,41.332361,107.0858345,2,True,False,False,1,0.5,0.5,0.5,linhenykus,0.4,,linhenykus,silhouette,,,
Linheraptor,linheraptor,Linheraptor,1,1066199,unknown,,unknown,,83.6,72.1,77.85,11.5,Saurischia,Dromaeosauridae,Nei Mongol,40.922779,107.426666,1,True,False,False,2,0.5,0.5,0.5,linheraptor,0.4,,linheraptor,silhouette,,,
Linhevenator,linhevenator,Linhevenator,1,1066197,unknown,,unknown,,83.6,72.1,77.85,11.5,Saurischia,Troodontidae,Nei Mongol,40.756111,107.426666,1,True,False,False,2,0.5,0.5,0.5,linhevenator,0.4,,linhevenator,silhouette,,,
Lirainosaurus,lirainosaurus,Lirainosaurus,9,298934,unknown,,unknown,,83.5,66.0,77.05,12.900000000000006,Saurischia,,Valencia,42.664555,-0.9667,4,True,False,False,1,0.5,0.5,0.5,lirainosaurus,0.4,,lirainosaurus,silhouette,,,
Liubangosaurus,liubangosaurus,Liubangosaurus,1,914482,unknown,,unknown,,145.0,100.5,122.75,44.5,Saurischia,,Guangxi,22.639444,107.907501,1,True,False,False,1,0.5,0.5,0.5,liubangosaurus,0.4,,liubangosaurus,silhouette,,,
Lohuecotitan,lohuecotitan,Lohuecotitan,1,830907,unknown,,unknown,,83.5,66.0,74.75,17.5,Saurischia,,Castilla-La Mancha,39.950359,-2.021356,1,True,False,False,1,0.5,0.5,0.5,lohuecotitan,0.4,,lohuecotitan,silhouette,,,
Lophorhothon,lophorhothon,Lophorhothon,1,513680,herbivorous,ornithopod,ornithopod,4.5,83.5,70.6,77.05,12.900000000000006,Ornithischia,Hadrosauridae,Alabama,32.418877,-87.18486,1,True,True,True,4,0.35,0.6,0.75,lophorhothon,0.2,0.11722141823444283,lophorhothon,silhouette,,,
Lophostropheus,lophostropheus,Lophostropheus,1,491743,carnivorous,large theropod,theropod,6.2,208.5,199.3,203.9,9.199999999999989,Saurischia,,Basse-Normandie,49.216667,1.083333,1,True,True,True,3,1.0,0.55,0.9,lophostropheus,1.0,0.16642547033285096,lophostropheus,silhouette,,,
Loricatosaurus,loricatosaurus,Loricatosaurus,2,478163,unknown,,unknown,,164.7,161.2,162.95,3.5,Ornithischia,Stegosauridae,Basse-Normandie,50.842686,-0.2042005,2,True,False,False,2,0.5,0.5,0.5,loricatosaurus,0.4,,loricatosaurus,silhouette,,,
Losillasaurus,losillasaurus,Losillasaurus,1,409343,unknown,,unknown,,150.8,140.2,145.5,10.600000000000023,Saurischia,,Valencia,38.666698,-0.8167,1,True,False,False,1,0.5,0.5,0.5,losillasaurus,0.4,,losillasaurus,silhouette,,,
Lourinhanosaurus,lourinhanosaurus,Lourinhanosaurus,2,489358,unknown,,unknown,,155.7,145.0,150.35,10.699999999999989,Saurischia,,Estremadura,39.211664,-9.26165,1,True,False,False,1,0.5,0.5,0.5,lourinhanosaurus,0.4,,lourinhanosaurus,silhouette,,,
Lourinhasaurus,lourinhasaurus,Lourinhasaurus,11,489231,unknown,,unknown,,157.3,93.9,153.25,5.200000000000017,Saurischia,Camarasauridae,Leiria,39.338612,-9.176944,3,True,False,False,2,0.5,0.5,0.5,lourinhasaurus,0.4,,lourinhasaurus,silhouette,,,
Luanchuanraptor,luanchuanraptor,Luanchuanraptor,1,914477,unknown,,unknown,,100.5,66.0,83.25,34.5,Saurischia,Dromaeosauridae,Henan,34.016666,111.650002,1,True,False,False,2,0.5,0.5,0.5,luanchuanraptor,0.4,,luanchuanraptor,silhouette,,,
Lufengopus,lufengopus,Lufengopus,1,621563,unknown,,unknown,,174.1,163.5,168.8,10.599999999999994,Saurischia,Eubrontidae,Yunnan,24.130278,102.078056,1,True,False,False,2,0.5,0.5,0.5,lufengopus,0.4,,lufengopus,silhouette,,,
Lufengosaurus,lufengosaurus,Lufengosaurus,17,474638,herbivorous,sauropod,sauropod,6.0,201.3,174.1,195.05,8.5,Saurischia,Massospondylidae,Yunnan,25.178595,102.096237,3,True,True,True,4,0.35,0.8,0.25,lufengosaurus,0.2,0.16063675832127353,lufengosaurus,silhouette,,,
Luluichnus,luluichnus,Luluichnus,1,1365108,unknown,,unknown,,139.8,125.0,132.4,14.800000000000011,Ornithischia,,Western Australia,-17.489502,122.142029,1,True,False,False,1,0.5,0.5,0.5,luluichnus,0.4,,luluichnus,silhouette,,,
Luoyanggia,luoyanggia,Luoyanggia,1,984143,unknown,,unknown,,100.5,89.8,95.15,10.700000000000003,Saurischia,Oviraptoridae,Henan,34.112,112.589302,1,True,False,False,2,0.5,0.5,0.5,luoyanggia,0.4,,luoyanggia,silhouette,,,
Lurdusaurus,lurdusaurus,Lurdusaurus,1,297697,herbivorous,ornithopod,ornithopod,9.0,113.0,100.5,106.75,12.5,Ornithischia,,Agadez,16.700001,9.333333,1,True,True,True,3,0.35,0.6,0.75,lurdusaurus,0.2,0.2474674384949349,lurdusaurus,silhouette,,,
Lusotitan,lusotitan,Lusotitan,1,489244,unknown,,unknown,,155.7,145.0,150.35,10.699999999999989,Saurischia,Brachiosauridae,Lisboa,39.235832,-9.34,1,True,False,False,2,0.5,0.5,0.5,lusotitan,0.4,,lusotitan,silhouette,,,
Lycorhinus,lycorhinus,Lycorhinus,5,487124,herbivorous,ornithopod,ornithopod,1.2,201.3,190.8,196.05,10.5,Ornithischia,Heterodontosauridae,Eastern Cape,-30.433332,28.516666,3,True,True,True,4,0.35,0.6,0.75,lycorhinus,0.2,0.021707670043415343,lycorhinus,silhouette,,,
Lythronax,lythronax,Lythronax,1,1204592,unknown,,unknown,,83.5,70.6,77.05,12.900000000000006,Saurischia,Tyrannosauridae,Utah,37.191113,-111.646667,1,True,False,False,2,0.5,0.5,0.5,lythronax,0.4,,lythronax,silhouette,,,
Machairasaurus,machairasaurus,Machairasaurus,1,1093826,unknown,,unknown,,83.6,72.1,77.85,11.5,Saurischia,Oviraptoridae,Nei Mongol,41.702133,106.756721,1,True,False,False,2,0.5,0.5,0.5,machairasaurus,0.4,,machairasaurus,silhouette,,,
Machairoceratops,machairoceratops,Machairoceratops,1,1328965,unknown,,unknown,,83.5,70.6,77.05,12.900000000000006,Ornithischia,Ceratopsidae,Utah,37.525368,-111.628792,1,True,False,False,2,0.5,0.5,0.5,machairoceratops,0.4,,machairoceratops,silhouette,,,
Macrogryphosaurus,macrogryphosaurus,Macrogryphosaurus,1,536064,unknown,,unknown,,89.3,85.8,87.55,3.5,Ornithischia,,Neuquén,-38.500832,-68.721107,1,True,False,False,1,0.5,0.5,0.5,macrogryphosaurus,0.4,,macrogryphosaurus,silhouette,,,
Macropodosaurus,macropodosaurus,Macropodosaurus,2,567922,unknown,,unknown,,105.3,70.6,89.75,9.300000000000004,Saurischia,,Lubelskie,44.5809955,45.643471,2,True,False,False,1,0.5,0.5,0.5,macropodosaurus,0.4,,macropodosaurus,silhouette,,,
Mafatrisauropus,mafatrisauropus,Mafatrisauropus,2,780928,unknown,,unknown,,228.0,190.8,204.85000000000002,17.599999999999994,Saurischia,,Mohale's Hoek,-29.5500005,27.78335,2,True,False,False,1,0.5,0.5,0.5,mafatrisauropus,0.4,,mafatrisauropus,silhouette,,,
Magnapaulia,magnapaulia,Magnapaulia,4,535194,unknown,,unknown,,83.5,70.6,77.05,12.900000000000006,Ornithischia,Hadrosauridae,Baja California,30.049984000000002,-115.733299,1,True,False,False,2,0.5,0.5,0.5,magnapaulia,0.4,,magnapaulia,silhouette,,,
Magnirostris,magnirostris,Magnirostris,1,848413,unknown,,unknown,,83.6,72.1,77.85,11.5,Ornithischia,Protoceratopsidae,Nei Mongol,41.702133,106.756721,1,True,False,False,2,0.5,0.5,0.5,magnirostris,0.4,,magnirostris,silhouette,,,
Magnosaurus,magnosaurus,Magnosaurus,1,517804,unknown,,unknown,,171.6,168.4,170.0,3.1999999999999886,Saurischia,Megalosauridae,England,50.97139,-2.521111,1,True,False,False,2,0.5,0.5,0.5,magnosaurus,0.4,,magnosaurus,silhouette,,,
Magyarosaurus,magyarosaurus,Magyarosaurus,8,628855,herbivorous,sauropod,sauropod,5.0,83.5,66.0,68.3,4.599999999999994,Saurischia,,Alba,45.9904425,23.541954,3,True,True,True,3,0.35,0.8,0.25,magyarosaurus,0.2,0.1316931982633864,magyarosaurus,silhouette,,,
Mahakala,mahakala,Mahakala,1,782321,unknown,,unknown,,83.5,70.6,77.05,12.900000000000006,Saurischia,Dromaeosauridae,Omnogov,44.216667,103.26667,1,True,False,False,2,0.5,0.5,0.5,mahakala,0.4,,mahakala,silhouette,,,
Maiasaura,maiasaura,Maiasaura,6,149984,herbivorous,ornithopod,ornithopod,9.0,86.3,70.6,77.85,11.5,Ornithischia,Hadrosauridae,Montana,47.901251,-112.2818375,1,True,True,True,4,0.35,0.6,0.75,maiasaura,0.2,0.2474674384949349,maiasaura,silhouette,,,
Majungasaurus,majungasaurus,Majungasaurus,24,343957,carnivorous,large theropod,theropod,6.0,72.1,66.0,69.05,6.099999999999994,Saurischia,Abelisauridae,Mahajanga,-15.907778,46.582222,1,True,True,True,4,1.0,0.55,0.9,majungasaurus,1.0,0.16063675832127353,majungasaurus,silhouette,,,
Malarguesaurus,malarguesaurus,Malarguesaurus,2,796176,unknown,,unknown,,89.3,85.8,87.55,3.5,Saurischia,,Mendoza,-37.008345000000006,-69.56346149999999,1,True,False,False,1,0.5,0.5,0.5,malarguesaurus,0.4,,malarguesaurus,silhouette,,,
Malawisaurus,malawisaurus,Malawisaurus,8,405433,herbivorous,sauropod,sauropod,9.0,125.0,113.0,119.0,12.0,Saurischia,,Northern,-10.283333,34.025002,1,True,True,True,3,0.35,0.8,0.25,malawisaurus,0.2,0.2474674384949349,malawisaurus,silhouette,,,
Mamenchisaurus,mamenchisaurus,Mamenchisaurus,23,256216,herbivorous,sauropod,sauropod,22.0,163.5,139.8,154.25,7.099999999999994,Saurischia,Mamenchisauridae,Sichuan,30.4667,104.133301,6,True,True,True,4,0.35,0.8,0.25,mamenchisaurus,0.2,0.6237337192474675,mamenchisaurus,silhouette,,,
Mandschurosaurus,mandschurosaurus,Mandschurosaurus,2,474073,unknown,,unknown,,125.0,66.0,90.525,14.549999999999997,Ornithischia,Hadrosauridae,Heilongjiang,32.7916165,117.9460985,2,True,False,False,2,0.5,0.5,0.5,mandschurosaurus,0.4,,mandschurosaurus,silhouette,,,
Manidens,manidens,Manidens,1,942245,unknown,,unknown,,182.7,168.3,175.5,14.399999999999977,Ornithischia,Heterodontosauridae,Chubut,-43.409168,-69.230553,1,True,False,False,2,0.5,0.5,0.5,manidens,0.4,,manidens,silhouette,,,
Mantellisaurus,mantellisaurus,Mantellisaurus,17,220227,herbivorous,ornithopod,ornithopod,7.0,145.0,113.0,127.725,4.549999999999997,Ornithischia,Iguanodontidae,England,48.616699,0.424167,8,True,True,True,4,0.35,0.6,0.75,mantellisaurus,0.2,0.18958031837916064,mantellisaurus,silhouette,,,
Mapusaurus,mapusaurus,Mapusaurus,1,534970,carnivorous,large theropod,theropod,13.0,99.6,89.8,94.69999999999999,9.799999999999997,Saurischia,Carcharodontosauridae,Neuquén,-39.063889,-69.286942,1,True,True,True,4,1.0,0.55,0.9,mapusaurus,1.0,0.3632416787264834,mapusaurus,silhouette,,,
Marisaurus,marisaurus,Marisaurus,6,740921,unknown,,unknown,,72.1,66.0,69.05,6.099999999999994,Saurischia,Balochisauridae,Balochistan,29.688057,69.400002,1,True,False,False,2,0.5,0.5,0.5,marisaurus,0.4,,marisaurus,silhouette,,,
Marshosaurus,marshosaurus,Marshosaurus,3,490809,carnivorous,large theropod,theropod,6.0,157.3,145.0,151.15,10.699999999999989,Saurischia,Piatnitzkysauridae,Utah,39.216667,-109.278313,2,True,True,True,4,1.0,0.55,0.9,marshosaurus,1.0,0.16063675832127353,marshosaurus,silhouette,,,
Martharaptor,martharaptor,Martharaptor,1,1071680,unknown,,unknown,,125.45,122.46,123.955,2.990000000000009,Saurischia,,Utah,38.900002,-110.099998,1,True,False,False,1,0.5,0.5,0.5,martharaptor,0.4,,martharaptor,silhouette,,,
Masiakasaurus,masiakasaurus,Masiakasaurus,28,483691,carnivorous,small theropod,theropod,2.0,72.1,66.0,69.05,6.099999999999994,Saurischia,Noasauridae,Mahajanga,-15.907778,46.582222,1,True,True,True,4,1.0,0.55,0.9,masiakasaurus,1.0,0.044862518089725044,masiakasaurus,silhouette,,,
Massospondylus,massospondylus,Massospondylus,40,150175,omnivorous,sauropod,sauropod,4.0,228.0,174.1,196.05,10.5,Saurischia,Massospondylidae,Free State,-28.9712505,27.7749995,7,True,True,True,4,0.65,0.8,0.25,massospondylus,0.6,0.10274963820549927,massospondylus,silhouette,,,
Maxakalisaurus,maxakalisaurus,Maxakalisaurus,1,624645,herbivorous,sauropod,sauropod,13.0,93.9,83.6,88.75,10.300000000000011,Saurischia,,Minas Gerais,-19.457222,-49.245277,1,True,True,True,3,0.35,0.8,0.25,maxakalisaurus,0.2,0.3632416787264834,maxakalisaurus,silhouette,,,
Medusaceratops,medusaceratops,Medusaceratops,1,881973,unknown,,unknown,,83.5,70.6,77.05,12.900000000000006,Ornithischia,Ceratopsidae,Montana,48.945168,-110.562073,1,True,False,False,2,0.5,0.5,0.5,medusaceratops,0.4,,medusaceratops,silhouette,,,
Megalosauropus,megalosauropus,Megalosauropus,12,343541,unknown,,unknown,,155.7,100.5,132.4,14.800000000000011,Saurischia,,Western Australia,7.473611999999999,67.948098,7,True,False,False,1,0.5,0.5,0.5,megalosauropus,0.4,,megalosauropus,silhouette,,,
Megalosaurus,megalosaurus,Megalosaurus,55,303972,carnivorous,large theropod,theropod,9.0,208.5,66.0,160.4,4.400000000000006,Saurischia,Megalosauridae,England,50.66798,-1.58,17,True,True,True,4,1.0,0.55,0.9,megalosaurus,1.0,0.2474674384949349,megalosaurus,silhouette,,,
Megaraptor,megaraptor,Megaraptor,3,489975,unknown,,unknown,,93.5,85.8,89.65,7.700000000000003,Saurischia,Megaraptoridae,Neuquén,-38.453194,-68.783333,1,True,False,False,2,0.5,0.5,0.5,megaraptor,0.4,,megaraptor,silhouette,,,
Mei,mei,Mei,2,536413,unknown,,unknown,,139.8,122.46,129.2775,6.695000000000007,Saurischia,Troodontidae,Liaoning,41.603352,120.913269,1,True,False,False,2,0.5,0.5,0.5,mei,0.4,,mei,silhouette,,,
Melanorosaurus,melanorosaurus,Melanorosaurus,10,384555,omnivorous,sauropod,sauropod,12.0,228.0,190.8,214.65,26.69999999999999,Saurischia,,Eastern Cape,-29.842639,27.391942999999998,6,True,True,True,3,0.65,0.8,0.25,melanorosaurus,0.6,0.33429811866859627,melanorosaurus,silhouette,,,
Mendozasaurus,mendozasaurus,Mendozasaurus,1,372803,unknown,,unknown,,89.3,85.8,87.55,3.5,Saurischia,,Mendoza,-37.061214,-69.375999,1,True,False,False,1,0.5,0.5,0.5,mendozasaurus,0.4,,mendozasaurus,silhouette,,,
Menglongipus,menglongipus,Menglongipus,1,881358,unknown,,unknown,,150.8,132.9,141.85000000000002,17.900000000000006,Saurischia,Dromaeopodidae,Hebei,40.786945,115.892502,1,True,False,False,2,0.5,0.5,0.5,menglongipus,0.4,,menglongipus,silhouette,,,
Mercuriceratops,mercuriceratops,Mercuriceratops,2,1206791,unknown,,unknown,,83.5,70.6,77.05,12.900000000000006,Ornithischia,Ceratopsidae,Alberta,49.2339765,-110.554142,2,True,False,False,2,0.5,0.5,0.5,mercuriceratops,0.4,,mercuriceratops,silhouette,,,
Meroktenos,meroktenos,Meroktenos,1,566225,unknown,,unknown,,237.0,201.3,219.15,35.69999999999999,Saurischia,,Mafeteng,-29.9333,27.4,1,True,False,False,1,0.5,0.5,0.5,meroktenos,0.4,,meroktenos,silhouette,,,
Metriacanthosaurus,metriacanthosaurus,Metriacanthosaurus,1,518001,carnivorous,large theropod,theropod,8.2,161.2,155.7,158.45,5.5,Saurischia,Metriacanthosauridae,England,50.637501,-2.4267,1,True,True,True,4,1.0,0.55,0.9,metriacanthosaurus,1.0,0.22431259044862517,metriacanthosaurus,silhouette,,,
Microceratus,microceratus,Microceratus,3,499880,herbivorous,ceratopsian,ceratopsian,0.5,129.4,66.0,83.25,17.599999999999994,Ornithischia,Protoceratopsidae,Gansu,40.040001,103.538498,3,True,True,True,4,0.35,0.85,0.45,microceratus,0.2,0.001447178002894356,microceratus,silhouette,,,
Microdontosaurus,microdontosaurus,Microdontosaurus,1,1252925,unknown,,unknown,,174.1,163.5,168.8,10.599999999999994,Saurischia,,Xizang,31.067663,97.327209,1,True,False,False,1,0.5,0.5,0.5,microdontosaurus,0.4,,microdontosaurus,silhouette,,,
Micropachycephalosaurus,micropachycephalosaurus,Micropachycephalosaurus,1,658308,herbivorous,ceratopsian,ceratopsian,0.6,83.6,72.1,77.85,11.5,Ornithischia,,Shandong,36.881653,120.679169,1,True,True,True,3,0.35,0.85,0.45,micropachycephalosaurus,0.2,0.0043415340086830675,micropachycephalosaurus,silhouette,,,
Microraptor,microraptor,Microraptor,7,535893,carnivorous,small theropod,theropod,0.8,125.0,113.0,119.0,12.0,Saurischia,Dromaeosauridae,Liaoning,41.494999,120.225601,1,True,True,True,4,1.0,0.55,0.9,microraptor,1.0,0.010130246020260494,microraptor,silhouette,,,
Microvenator,microvenator,Microvenator,4,498881,unknown,,unknown,,125.0,100.5,106.75,12.5,Saurischia,Caenagnathidae,Montana,45.1190985,-108.366062,2,True,False,False,2,0.5,0.5,0.5,microvenator,0.4,,microvenator,silhouette,,,
Minisauripus,minisauripus,Minisauripus,4,575507,unknown,,unknown,,129.4,89.8,112.75,26.700000000000003,Saurischia,,Gyeongsangnam-do,34.900002,123.375763,3,True,False,False,1,0.5,0.5,0.5,minisauripus,0.4,,minisauripus,silhouette,,,
Minmi,minmi,Minmi,2,474477,herbivorous,armored dinosaur,armored,3.0,139.8,99.6,117.425,10.250000000000007,Ornithischia,Ankylosauridae,Queensland,-23.645833,146.18791199999998,1,True,True,True,4,0.35,1.0,0.3,minmi,0.2,0.07380607814761216,minmi,silhouette,,,
Miragaia,miragaia,Miragaia,1,800075,unknown,,unknown,,155.7,145.0,150.35,10.699999999999989,Ornithischia,Stegosauridae,Lourinhã,39.239624,-9.267504,1,True,False,False,2,0.5,0.5,0.5,miragaia,0.4,,miragaia,silhouette,,,
Mirischia,mirischia,Mirischia,1,294012,unknown,,unknown,,113.0,100.5,106.75,12.5,Saurischia,Compsognathidae,Pernambuco,-7.55,-40.566666,1,True,False,False,2,0.5,0.5,0.5,mirischia,0.4,,mirischia,silhouette,,,
Moabosaurus,moabosaurus,Moabosaurus,1,284615,unknown,,unknown,,125.45,122.46,123.955,2.990000000000009,Saurischia,,Utah,38.718056,-109.691666,1,True,False,False,1,0.5,0.5,0.5,moabosaurus,0.4,,moabosaurus,silhouette,,,
Mochlodon,mochlodon,Mochlodon,4,486474,unknown,,unknown,,86.3,66.0,75.9,9.5,Ornithischia,Rhabdodontidae,Judetul Covurlui,47.269232,20.258334,4,True,False,False,2,0.5,0.5,0.5,mochlodon,0.4,,mochlodon,silhouette,,,
Mojoceratops,mojoceratops,Mojoceratops,2,220027,unknown,,unknown,,83.5,70.6,77.05,12.900000000000006,Ornithischia,Ceratopsidae,Alberta,50.690276999999995,-111.55233,1,True,False,False,2,0.5,0.5,0.5,mojoceratops,0.4,,mojoceratops,silhouette,,,
Mongolosaurus,mongolosaurus,Mongolosaurus,1,487437,unknown,,unknown,,145.0,100.5,122.75,44.5,Saurischia,,Nei Mongol,41.416698,102.066704,1,True,False,False,1,0.5,0.5,0.5,mongolosaurus,0.4,,mongolosaurus,silhouette,,,
Monoclonius,monoclonius,Monoclonius,9,465699,unknown,,unknown,,83.6,70.6,77.05,12.900000000000006,Ornithischia,Ceratopsidae,Alberta,47.740276,-109.619164,4,True,False,False,2,0.5,0.5,0.5,monoclonius,0.4,,monoclonius,silhouette,,,
Monolophosaurus,monolophosaurus,Monolophosaurus,1,471767,carnivorous,large theropod,theropod,5.7,166.1,163.5,164.8,2.5999999999999943,Saurischia,,Xinjiang,44.837215,90.064598,1,True,True,True,3,1.0,0.55,0.9,monolophosaurus,1.0,0.1519536903039074,monolophosaurus,silhouette,,,
Mononykus,mononykus,Mononykus,5,148628,carnivorous,small theropod,theropod,1.0,83.6,66.0,69.05,6.099999999999994,Saurischia,,Omnogov,43.540001,99.801392,2,True,True,True,3,1.0,0.55,0.9,mononykus,1.0,0.015918958031837918,mononykus,silhouette,,,
Montanoceratops,montanoceratops,Montanoceratops,3,513436,unknown,,unknown,,70.6,66.0,68.3,4.599999999999994,Ornithischia,Leptoceratopsidae,Montana,48.858055,-112.735832,2,True,False,False,2,0.5,0.5,0.5,montanoceratops,0.4,,montanoceratops,silhouette,,,
Moraesichnium,moraesichnium,Moraesichnium,1,540507,unknown,,unknown,,145.0,129.4,137.2,15.599999999999994,Saurischia,,Paraíba,-6.75,-38.233299,1,True,False,False,1,0.5,0.5,0.5,moraesichnium,0.4,,moraesichnium,silhouette,,,
Morrosaurus,morrosaurus,Morrosaurus,1,1311096,unknown,,unknown,,70.6,66.0,68.3,4.599999999999994,Ornithischia,,Unknown,-63.927776,-57.504166,1,True,False,False,1,0.5,0.5,0.5,morrosaurus,0.4,,morrosaurus,silhouette,,,
Mosaiceratops,mosaiceratops,Mosaiceratops,1,1299036,unknown,,unknown,,93.5,70.6,82.05,22.900000000000006,Ornithischia,,Henan,33.545616,112.104576,1,True,False,False,1,0.5,0.5,0.5,mosaiceratops,0.4,,mosaiceratops,silhouette,,,
Moyenisauropus,moyenisauropus,Moyenisauropus,5,296427,unknown,,unknown,,228.0,190.8,198.9,4.800000000000011,Ornithischia,Moyenisauropodidae,Unknown,50.883301,21.3333,4,True,False,False,2,0.5,0.5,0.5,moyenisauropus,0.4,,moyenisauropus,silhouette,,,
Murusraptor,murusraptor,Murusraptor,1,907500,unknown,,unknown,,83.5,70.6,77.05,12.900000000000006,Saurischia,Megaraptoridae,Neuquén,-38.840832,-68.84111,1,True,False,False,2,0.5,0.5,0.5,murusraptor,0.4,,murusraptor,silhouette,,,
Mussaurus,mussaurus,Mussaurus,2,513573,herbivorous,sauropod,sauropod,3.0,228.0,208.5,218.25,19.5,Saurischia,,Santa Cruz,-48.0818655,-68.903351,1,True,True,True,3,0.35,0.8,0.25,mussaurus,0.2,0.07380607814761216,mussaurus,silhouette,,,
Muttaburrasaurus,muttaburrasaurus,Muttaburrasaurus,3,474481,herbivorous,ornithopod,ornithopod,7.0,105.3,93.5,99.4,11.799999999999997,Ornithischia,,Queensland,-20.966667,144.383331,1,True,True,True,3,0.35,0.6,0.75,muttaburrasaurus,0.2,0.18958031837916064,muttaburrasaurus,silhouette,,,
Muyelensaurus,muyelensaurus,Muyelensaurus,1,536065,unknown,,unknown,,89.3,83.5,86.4,5.799999999999997,Saurischia,,Neuquén,-37.38842,-69.026611,1,True,False,False,1,0.5,0.5,0.5,muyelensaurus,0.4,,muyelensaurus,silhouette,,,
Mymoorapelta,mymoorapelta,Mymoorapelta,2,409319,unknown,,unknown,,157.3,145.0,151.15,12.300000000000011,Ornithischia,Nodosauridae,Colorado,39.045955500000005,-108.7362325,1,True,False,False,2,0.5,0.5,0.5,mymoorapelta,0.4,,mymoorapelta,silhouette,,,
Naashoibitosaurus,naashoibitosaurus,Naashoibitosaurus,1,382139,unknown,,unknown,,83.5,70.6,77.05,12.900000000000006,Ornithischia,Hadrosauridae,New Mexico,36.269444,-108.166946,1,True,False,False,2,0.5,0.5,0.5,naashoibitosaurus,0.4,,naashoibitosaurus,silhouette,,,
Nambalia,nambalia,Nambalia,1,1066207,unknown,,unknown,,228.0,208.5,218.25,19.5,Saurischia,,Andhra Pradesh,19.266666,79.449997,1,True,False,False,1,0.5,0.5,0.5,nambalia,0.4,,nambalia,silhouette,,,
Nankangia,nankangia,Nankangia,1,1183820,unknown,,unknown,,72.1,66.0,69.05,6.099999999999994,Saurischia,Oviraptoridae,Jiangxi,25.729168,114.806389,1,True,False,False,2,0.5,0.5,0.5,nankangia,0.4,,nankangia,silhouette,,,
Nanningosaurus,nanningosaurus,Nanningosaurus,1,828526,unknown,,unknown,,100.5,66.0,83.25,34.5,Ornithischia,Hadrosauridae,Guangxi,22.8167,108.316704,1,True,False,False,2,0.5,0.5,0.5,nanningosaurus,0.4,,nanningosaurus,silhouette,,,
Nanosaurus,nanosaurus,Nanosaurus,5,408090,unknown,,unknown,,157.3,145.0,151.15,12.300000000000011,Ornithischia,,Colorado,38.547501,-105.231598,2,True,False,False,1,0.5,0.5,0.5,nanosaurus,0.4,,nanosaurus,silhouette,,,
Nanotyrannus,nanotyrannus,Nanotyrannus,3,280102,unknown,,unknown,,72.1,66.0,68.3,4.599999999999994,Saurischia,Tyrannosauridae,Montana,45.500801,-104.48333,2,True,False,False,2,0.5,0.5,0.5,nanotyrannus,0.4,,nanotyrannus,silhouette,,,
Nanshiungosaurus,nanshiungosaurus,Nanshiungosaurus,2,458368,omnivorous,large theropod,theropod,4.4,129.4,66.0,98.0,17.0,Saurischia,Therizinosauridae,Gansu,32.609016499999996,106.256802,2,True,True,True,4,0.65,0.55,0.9,nanshiungosaurus,0.6,0.11432706222865414,nanshiungosaurus,silhouette,,,
Nanuqsaurus,nanuqsaurus,Nanuqsaurus,1,513142,unknown,,unknown,,70.6,66.0,68.3,4.599999999999994,Saurischia,Tyrannosauridae,Alaska,69.832222,-151.51944,1,True,False,False,2,0.5,0.5,0.5,nanuqsaurus,0.4,,nanuqsaurus,silhouette,,,
Nanyangosaurus,nanyangosaurus,Nanyangosaurus,1,537341,unknown,,unknown,,93.5,70.6,82.05,22.900000000000006,Ornithischia,,Henan,33.49781,112.879425,1,True,False,False,1,0.5,0.5,0.5,nanyangosaurus,0.4,,nanyangosaurus,silhouette,,,
Narambuenatitan,narambuenatitan,Narambuenatitan,1,980820,unknown,,unknown,,83.5,70.6,77.05,12.900000000000006,Saurischia,,Neuquén,-37.394444,-69.140556,1,True,False,False,1,0.5,0.5,0.5,narambuenatitan,0.4,,narambuenatitan,silhouette,,,
Nasutoceratops,nasutoceratops,Nasutoceratops,1,882008,unknown,,unknown,,83.5,70.6,77.05,12.900000000000006,Ornithischia,Ceratopsidae,Utah,37.529842,-111.762489,1,True,False,False,2,0.5,0.5,0.5,nasutoceratops,0.4,,nasutoceratops,silhouette,,,
Navahopus,navahopus,Navahopus,3,522462,unknown,,unknown,,201.3,174.1,182.45,16.700000000000017,Saurischia,,Arizona,36.166668,-112.00972,3,True,False,False,1,0.5,0.5,0.5,navahopus,0.4,,navahopus,silhouette,,,
Nebulasaurus,nebulasaurus,Nebulasaurus,1,1144205,unknown,,unknown,,174.1,168.3,171.2,5.799999999999983,Saurischia,,Yunnan,26.0,101.861115,1,True,False,False,1,0.5,0.5,0.5,nebulasaurus,0.4,,nebulasaurus,silhouette,,,
Nedcolbertia,nedcolbertia,Nedcolbertia,2,516810,unknown,,unknown,,129.4,122.46,125.5775,3.6950000000000074,Saurischia,,Utah,38.772127499999996,-109.629784,1,True,False,False,1,0.5,0.5,0.5,nedcolbertia,0.4,,nedcolbertia,silhouette,,,
