name,slug,display_name,occurrence_count,exemplar_occurrence_no,diet,type,type_group,length_m,max_ma,min_ma,era_mid_ma,survival_span_ma,class_name,family,region_example,lat,lng,unique_regions,has_any_coords,has_any_length,match_pool,data_quality_score,attack_base,defense_base,mobility_base,id,diet_code,length_norm,image_key,image_mode,image_url,image_credit,image_license,silhouette_type
Shixinggia,shixinggia,Shixinggia,1,620355,unknown,,unknown,,72.1,66.0,69.05,6.099999999999994,Saurischia,Oviraptoridae,Guangdong,24.950001,114.066704,1,True,False,False,2,0.5,0.5,0.5,shixinggia,0.4,,shixinggia,silhouette,dino_images/images/dinos/general.jpg,,,general
Shuangmiaosaurus,shuangmiaosaurus,Shuangmiaosaurus,1,602120,unknown,,unknown,,105.3,99.6,102.45,5.700000000000003,Ornithischia,,Liaoning,41.772778,120.792221,1,True,False,False,1,0.5,0.5,0.5,shuangmiaosaurus,0.4,,shuangmiaosaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Shunosaurus,shunosaurus,Shunosaurus,2,295296,herbivorous,sauropod,sauropod,10.0,170.3,157.3,163.65,6.5,Saurischia,,Sichuan,29.411388,104.852501,1,True,True,True,3,0.35,0.8,0.25,shunosaurus,0.2,0.276410998552822,shunosaurus,silhouette,dino_images/images/dinos/long-necked.png,,,long-necked
Shuvuuia,shuvuuia,Shuvuuia,3,389060,omnivorous,small theropod,theropod,0.6,83.6,66.0,77.05,12.900000000000006,Saurischia,,Omnogov,44.216667,103.26667,2,True,True,True,3,0.65,0.55,0.9,shuvuuia,0.6,0.004341534008683,shuvuuia,silhouette,dino_images/images/dinos/carnivore.jpeg,,,carnivore
Siamopodus,siamopodus,Siamopodus,1,565784,unknown,,unknown,,145.0,125.0,135.0,20.0,Saurischia,,Unknown,14.223333,101.62722,1,True,False,False,1,0.5,0.5,0.5,siamopodus,0.4,,siamopodus,silhouette,dino_images/images/dinos/general.jpg,,,general
Siamotyrannus,siamotyrannus,Siamotyrannus,1,380916,unknown,,unknown,,129.4,113.0,121.2,16.400000000000006,Saurischia,Metriacanthosauridae,Khon Kaen,16.700001,102.25,1,True,False,False,2,0.5,0.5,0.5,siamotyrannus,0.4,,siamotyrannus,silhouette,dino_images/images/dinos/general.jpg,,,general
Siats,siats,Siats,1,1183758,unknown,,unknown,,100.5,93.9,97.2,6.599999999999994,Saurischia,Neovenatoridae,Utah,38.900002,-111.690002,1,True,False,False,2,0.5,0.5,0.5,siats,0.4,,siats,silhouette,dino_images/images/dinos/general.jpg,,,general
Silvisaurus,silvisaurus,Silvisaurus,2,367091,herbivorous,armored dinosaur,armored,4.0,113.0,66.0,95.0,23.5,Ornithischia,Nodosauridae,Kansas,39.0920565,-98.110584,1,True,True,True,4,0.35,1.0,0.3,silvisaurus,0.2,0.1027496382054992,silvisaurus,silhouette,dino_images/images/dinos/armored.png,,,armored
Similicaudipteryx,similicaudipteryx,Similicaudipteryx,1,683563,unknown,,unknown,,125.0,113.0,119.0,12.0,Saurischia,Caudipterygidae,Liaoning,41.533611,121.2481,1,True,False,False,2,0.5,0.5,0.5,similicaudipteryx,0.4,,similicaudipteryx,silhouette,dino_images/images/dinos/general.jpg,,,general
Sinocalliopteryx,sinocalliopteryx,Sinocalliopteryx,1,739417,carnivorous,small theropod,theropod,2.37,129.4,122.46,125.93,6.940000000000012,Saurischia,Compsognathidae,Liaoning,41.599007,120.840065,1,True,True,True,4,1.0,0.55,0.9,sinocalliopteryx,1.0,0.0555716353111432,sinocalliopteryx,silhouette,dino_images/images/dinos/carnivore.jpeg,,,carnivore
Sinoceratops,sinoceratops,Sinoceratops,1,873168,unknown,,unknown,,83.6,72.1,77.85,11.5,Ornithischia,Ceratopsidae,Shandong,37.465832,120.984718,1,True,False,False,2,0.5,0.5,0.5,sinoceratops,0.4,,sinoceratops,silhouette,dino_images/images/dinos/general.jpg,,,general
Sinornithoides,sinornithoides,Sinornithoides,2,458361,unknown,,unknown,,139.8,100.5,120.675,27.85000000000001,Saurischia,Troodontidae,Gansu,40.467501,102.99667,2,True,False,False,2,0.5,0.5,0.5,sinornithoides,0.4,,sinornithoides,silhouette,dino_images/images/dinos/general.jpg,,,general
Sinornithomimus,sinornithomimus,Sinornithomimus,1,536615,unknown,,unknown,,93.9,89.8,91.85,4.1000000000000085,Saurischia,Ornithomimidae,Nei Mongol,41.28611,103.87722,1,True,False,False,2,0.5,0.5,0.5,sinornithomimus,0.4,,sinornithomimus,silhouette,dino_images/images/dinos/general.jpg,,,general
Sinornithosaurus,sinornithosaurus,Sinornithosaurus,2,519797,carnivorous,small theropod,theropod,2.0,130.0,122.46,125.0925,5.265000000000008,Saurischia,Dromaeosauridae,Liaoning,41.367704,121.005165,1,True,True,True,4,1.0,0.55,0.9,sinornithosaurus,1.0,0.044862518089725,sinornithosaurus,silhouette,dino_images/images/dinos/carnivore.jpeg,,,carnivore
Sinosauropteryx,sinosauropteryx,Sinosauropteryx,3,498853,carnivorous,small theropod,theropod,1.0,130.0,122.46,126.23,7.540000000000006,Saurischia,,Liaoning,41.601398,120.8722,1,True,True,True,3,1.0,0.55,0.9,sinosauropteryx,1.0,0.0159189580318379,sinosauropteryx,silhouette,dino_images/images/dinos/carnivore.jpeg,,,carnivore
Sinosaurus,sinosaurus,Sinosaurus,10,490789,unknown,,unknown,,201.3,190.8,195.05,8.5,Saurischia,,Yunnan,25.17929,102.1007465,1,True,False,False,1,0.5,0.5,0.5,sinosaurus,0.4,,sinosaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Sinotyrannus,sinotyrannus,Sinotyrannus,1,975932,unknown,,unknown,,129.4,113.0,121.2,16.400000000000006,Saurischia,Proceratosauridae,Liaoning,41.123329,119.741699,1,True,False,False,2,0.5,0.5,0.5,sinotyrannus,0.4,,sinotyrannus,silhouette,dino_images/images/dinos/general.jpg,,,general
Sinovenator,sinovenator,Sinovenator,2,536678,carnivorous,small theropod,theropod,1.0,125.45,122.46,123.955,2.990000000000009,Saurischia,Troodontidae,Liaoning,41.484877,122.798435,1,True,True,True,4,1.0,0.55,0.9,sinovenator,1.0,0.0159189580318379,sinovenator,silhouette,dino_images/images/dinos/carnivore.jpeg,,,carnivore
Sinraptor,sinraptor,Sinraptor,2,459064,carnivorous,large theropod,theropod,7.6,163.5,157.3,160.4,6.199999999999989,Saurischia,Neovenatoridae,Sichuan,37.0968695,97.4089315,2,True,True,True,4,1.0,0.55,0.9,sinraptor,1.0,0.2069464544138929,sinraptor,silhouette,dino_images/images/dinos/carnivore.jpeg,,,carnivore
Sinusonasus,sinusonasus,Sinusonasus,1,602122,unknown,,unknown,,125.45,122.46,123.955,2.990000000000009,Saurischia,Troodontidae,Liaoning,41.603352,120.913269,1,True,False,False,2,0.5,0.5,0.5,sinusonasus,0.4,,sinusonasus,silhouette,dino_images/images/dinos/general.jpg,,,general
Skartopus,skartopus,Skartopus,2,297800,unknown,,unknown,,99.6,93.5,96.55,6.099999999999994,Saurischia,,Queensland,-23.076111,142.806671,1,True,False,False,1,0.5,0.5,0.5,skartopus,0.4,,skartopus,silhouette,dino_images/images/dinos/general.jpg,,,general
Skorpiovenator,skorpiovenator,Skorpiovenator,1,790098,unknown,,unknown,,99.6,89.8,94.7,9.799999999999995,Saurischia,Abelisauridae,Neuquén,-39.235462,-68.807487,1,True,False,False,2,0.5,0.5,0.5,skorpiovenator,0.4,,skorpiovenator,silhouette,dino_images/images/dinos/general.jpg,,,general
Sonidosaurus,sonidosaurus,Sonidosaurus,1,602116,herbivorous,sauropod,sauropod,9.0,83.5,70.6,77.05,12.900000000000006,Saurischia,,Nei Mongol,43.548889,111.870834,1,True,True,True,3,0.35,0.8,0.25,sonidosaurus,0.2,0.2474674384949349,sonidosaurus,silhouette,dino_images/images/dinos/long-necked.png,,,long-necked
Sonorasaurus,sonorasaurus,Sonorasaurus,1,148500,unknown,,unknown,,105.3,93.5,99.4,11.799999999999995,Saurischia,Brachiosauridae,Arizona,31.81139,-110.418053,1,True,False,False,2,0.5,0.5,0.5,sonorasaurus,0.4,,sonorasaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Sousaichnium,sousaichnium,Sousaichnium,3,540504,unknown,,unknown,,145.0,93.5,137.2,15.599999999999994,Ornithischia,Iguanodontidae,Paraíba,-6.75,-38.233299,2,True,False,False,2,0.5,0.5,0.5,sousaichnium,0.4,,sousaichnium,silhouette,dino_images/images/dinos/general.jpg,,,general
Sphingopus,sphingopus,Sphingopus,5,255936,unknown,,unknown,,247.2,237.0,242.1,10.199999999999989,Saurischia,Parachirotheriidae,Saône-et-Loire,46.841946,4.551389,3,True,False,False,2,0.5,0.5,0.5,sphingopus,0.4,,sphingopus,silhouette,dino_images/images/dinos/general.jpg,,,general
Spiclypeus,spiclypeus,Spiclypeus,1,1328966,unknown,,unknown,,83.5,70.6,77.05,12.900000000000006,Ornithischia,Ceratopsidae,Montana,47.527,-109.497803,1,True,False,False,2,0.5,0.5,0.5,spiclypeus,0.4,,spiclypeus,silhouette,dino_images/images/dinos/general.jpg,,,general
Spinophorosaurus,spinophorosaurus,Spinophorosaurus,1,916049,unknown,,unknown,,174.1,163.5,168.8,10.599999999999994,Saurischia,,Agadez,16.690086,7.864948,1,True,False,False,1,0.5,0.5,0.5,spinophorosaurus,0.4,,spinophorosaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Spinops,spinops,Spinops,1,1010560,unknown,,unknown,,83.5,70.6,77.05,12.900000000000006,Ornithischia,Ceratopsidae,Alberta,50.758659,-111.393066,1,True,False,False,2,0.5,0.5,0.5,spinops,0.4,,spinops,silhouette,dino_images/images/dinos/general.jpg,,,general
Spinosaurus,spinosaurus,Spinosaurus,20,259976,carnivorous,large theropod,theropod,18.0,145.0,72.1,96.55,6.099999999999994,Saurischia,Spinosauridae,Meknès-Tafilalet,30.8908495,0.8808334999999998,10,True,True,True,4,1.0,0.55,0.9,spinosaurus,1.0,0.507959479015919,spinosaurus,silhouette,dino_images/images/dinos/carnivore.jpeg,,,carnivore
Spinostropheus,spinostropheus,Spinostropheus,2,260836,unknown,,unknown,,145.0,93.5,117.3125,15.674999999999995,Saurischia,,Agadez,18.513150000000003,6.0894475,1,True,False,False,1,0.5,0.5,0.5,spinostropheus,0.4,,spinostropheus,silhouette,dino_images/images/dinos/general.jpg,,,general
Staurichnium,staurichnium,Staurichnium,3,540508,unknown,,unknown,,145.0,100.5,135.225,19.549999999999997,Ornithischia,,Paraíba,-6.694167,-38.348331,2,True,False,False,1,0.5,0.5,0.5,staurichnium,0.4,,staurichnium,silhouette,dino_images/images/dinos/general.jpg,,,general
Staurikosaurus,staurikosaurus,Staurikosaurus,1,486188,carnivorous,large theropod,theropod,2.0,237.0,228.0,232.5,9.0,Saurischia,Herrerasauridae,Rio Grande do Sul,-29.683001,-53.799999,1,True,True,True,4,1.0,0.55,0.9,staurikosaurus,1.0,0.044862518089725,staurikosaurus,silhouette,dino_images/images/dinos/carnivore.jpeg,,,carnivore
Stegoceras,stegoceras,Stegoceras,38,468945,herbivorous,ornithopod,ornithopod,2.4,83.6,66.0,77.05,12.900000000000006,Ornithischia,Pachycephalosauridae,Alberta,48.9750005,-110.583298,4,True,True,True,4,0.35,0.6,0.75,stegoceras,0.2,0.0564399421128798,stegoceras,silhouette,dino_images/images/dinos/herbivore.png,,,herbivore
Stegopelta,stegopelta,Stegopelta,1,292842,unknown,,unknown,,105.3,93.5,99.4,11.799999999999995,Ornithischia,,Wyoming,42.832222,-108.023613,1,True,False,False,1,0.5,0.5,0.5,stegopelta,0.4,,stegopelta,silhouette,dino_images/images/dinos/general.jpg,,,general
Stegopodus,stegopodus,Stegopodus,1,1205141,unknown,,unknown,,161.2,152.1,156.64999999999998,9.099999999999994,Ornithischia,,Utah,38.56802,-109.447945,1,True,False,False,1,0.5,0.5,0.5,stegopodus,0.4,,stegopodus,silhouette,dino_images/images/dinos/general.jpg,,,general
Stegosaurus,stegosaurus,Stegosaurus,69,149599,herbivorous,armored dinosaur,armored,9.0,163.5,100.5,151.15,12.300000000000011,Ornithischia,Stegosauridae,Wyoming,41.893101,-106.291,8,True,True,True,4,0.35,1.0,0.3,stegosaurus,0.2,0.2474674384949349,stegosaurus,silhouette,dino_images/images/dinos/armored.png,,,armored
Stenonyx,stenonyx,Stenonyx,3,520149,unknown,,unknown,,201.3,196.5,198.9,4.800000000000011,Saurischia,Anchisauripodidae,Swietokrzyskie,50.933334,20.685158,2,True,False,False,2,0.5,0.5,0.5,stenonyx,0.4,,stenonyx,silhouette,dino_images/images/dinos/general.jpg,,,general
Stenopelix,stenopelix,Stenopelix,1,645107,herbivorous,ceratopsian,ceratopsian,1.5,145.0,139.8,142.4,5.199999999999989,Ornithischia,,Niedersachsen,52.252357,9.066053,1,True,True,True,3,0.35,0.85,0.45,stenopelix,0.2,0.0303907380607814,stenopelix,silhouette,dino_images/images/dinos/herbivore.png,,,herbivore
Stokesosaurus,stokesosaurus,Stokesosaurus,3,490808,unknown,,unknown,,157.3,145.0,151.15,10.699999999999989,Saurischia,,Colorado,39.216667,-108.397202,3,True,False,False,1,0.5,0.5,0.5,stokesosaurus,0.4,,stokesosaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Stormbergia,stormbergia,Stormbergia,3,534735,unknown,,unknown,,201.3,190.8,196.05,10.5,Ornithischia,,Eastern Cape,-30.35,27.75,3,True,False,False,1,0.5,0.5,0.5,stormbergia,0.4,,stormbergia,silhouette,dino_images/images/dinos/general.jpg,,,general
Streptospondylus,streptospondylus,Streptospondylus,1,489694,unknown,,unknown,,164.7,155.7,160.2,9.0,Saurischia,,Basse-Normandie,49.416698,0.2333,1,True,False,False,1,0.5,0.5,0.5,streptospondylus,0.4,,streptospondylus,silhouette,dino_images/images/dinos/general.jpg,,,general
Struthiomimus,struthiomimus,Struthiomimus,17,472701,omnivorous,small theropod,theropod,4.0,83.6,66.0,77.05,11.5,Saurischia,,Alberta,50.599998,-111.477203,4,True,True,True,3,0.65,0.55,0.9,struthiomimus,0.6,0.1027496382054992,struthiomimus,silhouette,dino_images/images/dinos/carnivore.jpeg,,,carnivore
Struthiosaurus,struthiosaurus,Struthiosaurus,15,372870,herbivorous,armored dinosaur,armored,2.5,83.5,66.0,77.05,12.900000000000006,Ornithischia,Nodosauridae,Alba,45.549999,16.1,8,True,True,True,4,0.35,1.0,0.3,struthiosaurus,0.2,0.0593342981186685,struthiosaurus,silhouette,dino_images/images/dinos/armored.png,,,armored
Styracosaurus,styracosaurus,Styracosaurus,10,150309,herbivorous,ceratopsian,ceratopsian,5.5,83.5,70.6,77.05,12.900000000000006,Ornithischia,Ceratopsidae,Alberta,50.7417355,-111.521202,1,True,True,True,4,0.35,0.85,0.45,styracosaurus,0.2,0.1461649782923299,styracosaurus,silhouette,dino_images/images/dinos/herbivore.png,,,herbivore
Subtiliolithus,subtiliolithus,Subtiliolithus,3,633175,unknown,,unknown,,72.1,66.0,69.05,6.099999999999994,Saurischia,Subtiliolithidae,Gujarat,23.092222,80.916664,3,True,False,False,2,0.5,0.5,0.5,subtiliolithus,0.4,,subtiliolithus,silhouette,dino_images/images/dinos/general.jpg,,,general
Suchomimus,suchomimus,Suchomimus,2,571960,carnivorous,large theropod,theropod,11.0,125.0,100.5,112.75,24.5,Saurischia,Spinosauridae,Unknown,16.427223,9.108889,1,True,True,True,4,1.0,0.55,0.9,suchomimus,1.0,0.3053545586107091,suchomimus,silhouette,dino_images/images/dinos/carnivore.jpeg,,,carnivore
Sulaimanisaurus,sulaimanisaurus,Sulaimanisaurus,3,740918,unknown,,unknown,,72.1,66.0,69.05,6.099999999999994,Saurischia,Pakisauridae,Balochistan,29.6833,69.385834,1,True,False,False,2,0.5,0.5,0.5,sulaimanisaurus,0.4,,sulaimanisaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Supersaurus,supersaurus,Supersaurus,4,465134,herbivorous,sauropod,sauropod,35.0,157.3,145.0,150.75,11.5,Saurischia,Diplodocidae,Colorado,39.208237,-106.9181215,3,True,True,True,4,0.35,0.8,0.25,supersaurus,0.2,1.0,supersaurus,silhouette,dino_images/images/dinos/long-necked.png,,,long-necked
Suuwassea,suuwassea,Suuwassea,1,405116,unknown,,unknown,,155.7,145.0,150.35,10.699999999999989,Saurischia,Dicraeosauridae,Montana,45.25,-108.75,1,True,False,False,2,0.5,0.5,0.5,suuwassea,0.4,,suuwassea,silhouette,dino_images/images/dinos/general.jpg,,,general
Suzhousaurus,suzhousaurus,Suzhousaurus,2,716387,unknown,,unknown,,129.4,113.0,121.2,16.400000000000006,Saurischia,Therizinosauridae,Gansu,39.928898,98.500786,1,True,False,False,2,0.5,0.5,0.5,suzhousaurus,0.4,,suzhousaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Swinnertonichnus,swinnertonichnus,Swinnertonichnus,1,880484,unknown,,unknown,,247.2,242.0,244.6,5.199999999999989,Saurischia,Anchisauripodidae,England,52.970528,-1.151155,1,True,False,False,2,0.5,0.5,0.5,swinnertonichnus,0.4,,swinnertonichnus,silhouette,dino_images/images/dinos/general.jpg,,,general
Syntarsus,syntarsus,Syntarsus,4,483700,unknown,,unknown,,208.5,190.8,196.05,10.5,Saurischia,,Free State,-29.0588885,27.350277,2,True,False,False,1,0.5,0.5,0.5,syntarsus,0.4,,syntarsus,silhouette,dino_images/images/dinos/general.jpg,,,general
Tachiraptor,tachiraptor,Tachiraptor,1,1306174,unknown,,unknown,,201.3,145.0,173.15,56.30000000000001,Saurischia,,Tachira,8.151111,-72.018608,1,True,False,False,1,0.5,0.5,0.5,tachiraptor,0.4,,tachiraptor,silhouette,dino_images/images/dinos/general.jpg,,,general
Tacuarembovum,tacuarembovum,Tacuarembovum,1,609564,unknown,,unknown,,89.3,66.0,77.65,23.299999999999997,Ornithischia,,Tacuarembó,-32.216671,-55.416672,1,True,False,False,1,0.5,0.5,0.5,tacuarembovum,0.4,,tacuarembovum,silhouette,dino_images/images/dinos/general.jpg,,,general
Talarurus,talarurus,Talarurus,2,513492,herbivorous,armored dinosaur,armored,6.0,100.5,89.8,95.15,10.700000000000005,Ornithischia,Ankylosauridae,Dornogov,43.7420845,108.688473,2,True,True,True,4,0.35,1.0,0.3,talarurus,0.2,0.1606367583212735,talarurus,silhouette,dino_images/images/dinos/armored.png,,,armored
Talenkauen,talenkauen,Talenkauen,1,520128,unknown,,unknown,,70.6,66.0,68.3,4.599999999999994,Ornithischia,,Santa Cruz,-49.854443,-72.107224,1,True,False,False,1,0.5,0.5,0.5,talenkauen,0.4,,talenkauen,silhouette,dino_images/images/dinos/general.jpg,,,general
Talos,talos,Talos,1,1066333,unknown,,unknown,,83.5,70.6,77.05,12.900000000000006,Saurischia,Troodontidae,Utah,37.647072,-111.862358,1,True,False,False,2,0.5,0.5,0.5,talos,0.4,,talos,silhouette,dino_images/images/dinos/general.jpg,,,general
Tambatitanis,tambatitanis,Tambatitanis,1,984125,unknown,,unknown,,112.03,93.9,102.965,18.129999999999995,Saurischia,Euhelopodidae,Hyogo,35.177776,135.03334,1,True,False,False,2,0.5,0.5,0.5,tambatitanis,0.4,,tambatitanis,silhouette,dino_images/images/dinos/general.jpg,,,general
Tangvayosaurus,tangvayosaurus,Tangvayosaurus,2,457789,unknown,,unknown,,125.0,100.5,112.75,24.5,Saurischia,,Savannakhet,16.4,105.650002,1,True,False,False,1,0.5,0.5,0.5,tangvayosaurus,0.4,,tangvayosaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Tanius,tanius,Tanius,4,379966,herbivorous,ornithopod,ornithopod,,83.6,72.1,77.85,11.5,Ornithischia,,Shandong,36.903475,120.6409265,1,True,False,False,2,0.35,0.6,0.75,tanius,0.2,,tanius,silhouette,dino_images/images/dinos/herbivore.png,,,herbivore
Tanycolagreus,tanycolagreus,Tanycolagreus,3,536124,unknown,,unknown,,157.3,145.0,154.7,5.200000000000017,Saurischia,,Wyoming,41.967098,-106.291,2,True,False,False,1,0.5,0.5,0.5,tanycolagreus,0.4,,tanycolagreus,silhouette,dino_images/images/dinos/general.jpg,,,general
Taohelong,taohelong,Taohelong,1,1204611,unknown,,unknown,,145.0,100.5,122.75,44.5,Ornithischia,Nodosauridae,Gansu,35.813057,103.760559,1,True,False,False,2,0.5,0.5,0.5,taohelong,0.4,,taohelong,silhouette,dino_images/images/dinos/general.jpg,,,general
Tapinosaurus,tapinosaurus,Tapinosaurus,1,1299070,unknown,,unknown,,155.7,150.8,153.25,4.899999999999977,Saurischia,,Haute-Normandie,49.567944,0.114471,1,True,False,False,1,0.5,0.5,0.5,tapinosaurus,0.4,,tapinosaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Taponichnus,taponichnus,Taponichnus,1,457797,unknown,,unknown,,72.1,66.0,69.05,6.099999999999994,Ornithischia,Hadrosauridae,Salta,-25.5,-66.0,1,True,False,False,2,0.5,0.5,0.5,taponichnus,0.4,,taponichnus,silhouette,dino_images/images/dinos/general.jpg,,,general
Tapuiasaurus,tapuiasaurus,Tapuiasaurus,1,916440,unknown,,unknown,,125.0,113.0,119.0,12.0,Saurischia,Nemegtosauridae,Minas Gerais,-16.684441,-44.360279,1,True,False,False,2,0.5,0.5,0.5,tapuiasaurus,0.4,,tapuiasaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Tarascosaurus,tarascosaurus,Tarascosaurus,1,297294,unknown,,unknown,,83.5,70.6,77.05,12.900000000000006,Saurischia,Abelisauridae,Provence-Alpes-Côte d'Azur,43.200001,5.8,1,True,False,False,2,0.5,0.5,0.5,tarascosaurus,0.4,,tarascosaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Tarbosaurus,tarbosaurus,Tarbosaurus,43,148629,carnivorous,large theropod,theropod,10.0,100.5,66.0,74.8,17.599999999999994,Saurischia,Tyrannosauridae,Omnogov,43.528057,100.456665,7,True,True,True,4,1.0,0.55,0.9,tarbosaurus,1.0,0.276410998552822,tarbosaurus,silhouette,dino_images/images/dinos/carnivore.jpeg,,,carnivore
Tarchia,tarchia,Tarchia,9,403433,herbivorous,armored dinosaur,armored,8.5,83.6,66.0,74.8,17.599999999999994,Ornithischia,Ankylosauridae,Omnogov,43.572498,100.452782,1,True,True,True,4,0.35,1.0,0.3,tarchia,0.2,0.2329956584659913,tarchia,silhouette,dino_images/images/dinos/armored.png,,,armored
Tastavinsaurus,tastavinsaurus,Tastavinsaurus,2,559778,unknown,,unknown,,125.45,122.46,123.955,2.990000000000009,Saurischia,,Aragón,40.6765195,-0.3896969999999999,1,True,False,False,1,0.5,0.5,0.5,tastavinsaurus,0.4,,tastavinsaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Tatankacephalus,tatankacephalus,Tatankacephalus,1,831052,unknown,,unknown,,113.0,100.5,106.75,12.5,Ornithischia,Nodosauridae,Montana,46.298439,-109.712097,1,True,False,False,2,0.5,0.5,0.5,tatankacephalus,0.4,,tatankacephalus,silhouette,dino_images/images/dinos/general.jpg,,,general
Tataouinea,tataouinea,Tataouinea,1,1153480,unknown,,unknown,,112.03,109.0,110.515,3.030000000000001,Saurischia,Rebbachisauridae,Tataouine,32.676388,10.172222,1,True,False,False,2,0.5,0.5,0.5,tataouinea,0.4,,tataouinea,silhouette,dino_images/images/dinos/general.jpg,,,general
Taupezia,taupezia,Taupezia,1,834147,unknown,,unknown,,145.0,139.8,142.4,5.199999999999989,Saurischia,,England,50.603161,-1.967718,1,True,False,False,1,0.5,0.5,0.5,taupezia,0.4,,taupezia,silhouette,dino_images/images/dinos/general.jpg,,,general
Taurovenator,taurovenator,Taurovenator,1,1337634,unknown,,unknown,,99.6,89.3,94.45,10.299999999999995,Saurischia,Carcharodontosauridae,Río Negro,-39.397778,-68.617775,1,True,False,False,2,0.5,0.5,0.5,taurovenator,0.4,,taurovenator,silhouette,dino_images/images/dinos/general.jpg,,,general
Tawa,tawa,Tawa,3,837653,unknown,,unknown,,228.0,208.5,218.25,19.5,Saurischia,,New Mexico,36.323849,-106.47506,1,True,False,False,1,0.5,0.5,0.5,tawa,0.4,,tawa,silhouette,dino_images/images/dinos/general.jpg,,,general
Tazoudasaurus,tazoudasaurus,Tazoudasaurus,2,539053,unknown,,unknown,,190.8,174.1,182.45,16.700000000000017,Saurischia,Vulcanodontidae,Ouarzazate,31.2647,-6.5908,1,True,False,False,2,0.5,0.5,0.5,tazoudasaurus,0.4,,tazoudasaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Tehuelchesaurus,tehuelchesaurus,Tehuelchesaurus,1,513365,unknown,,unknown,,157.3,145.0,151.15,12.300000000000011,Saurischia,,Chubut,-43.1675,-69.25,1,True,False,False,1,0.5,0.5,0.5,tehuelchesaurus,0.4,,tehuelchesaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Telmatosaurus,telmatosaurus,Telmatosaurus,11,150241,herbivorous,ornithopod,ornithopod,5.0,83.5,66.0,69.05,6.099999999999994,Ornithischia,Hadrosauridae,Alba,45.616669,22.926975,4,True,True,True,4,0.35,0.6,0.75,telmatosaurus,0.2,0.1316931982633864,telmatosaurus,silhouette,dino_images/images/dinos/herbivore.png,,,herbivore
Telosichnus,telosichnus,Telosichnus,1,457798,unknown,,unknown,,72.1,66.0,69.05,6.099999999999994,Ornithischia,Hadrosauridae,Salta,-25.5,-66.0,1,True,False,False,2,0.5,0.5,0.5,telosichnus,0.4,,telosichnus,silhouette,dino_images/images/dinos/general.jpg,,,general
Tendaguria,tendaguria,Tendaguria,1,564803,unknown,,unknown,,152.1,145.0,148.55,7.099999999999994,Saurischia,,Lindi,-9.803872,39.310329,1,True,False,False,1,0.5,0.5,0.5,tendaguria,0.4,,tendaguria,silhouette,dino_images/images/dinos/general.jpg,,,general
Tengrisaurus,tengrisaurus,Tengrisaurus,1,1363663,unknown,,unknown,,130.0,113.0,121.5,17.0,Saurischia,,Buryat,51.195557,106.274719,1,True,False,False,1,0.5,0.5,0.5,tengrisaurus,0.4,,tengrisaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Tenontosaurus,tenontosaurus,Tenontosaurus,74,259321,herbivorous,ornithopod,ornithopod,7.0,125.45,93.5,106.75,12.5,Ornithischia,,Montana,45.351299,-108.2341005,8,True,True,True,3,0.35,0.6,0.75,tenontosaurus,0.2,0.1895803183791606,tenontosaurus,silhouette,dino_images/images/dinos/herbivore.png,,,herbivore
Teratophoneus,teratophoneus,Teratophoneus,2,1093822,unknown,,unknown,,83.5,70.6,77.05,12.900000000000006,Saurischia,Tyrannosauridae,Utah,37.472332,-111.633759,1,True,False,False,2,0.5,0.5,0.5,teratophoneus,0.4,,teratophoneus,silhouette,dino_images/images/dinos/general.jpg,,,general
Tethyshadros,tethyshadros,Tethyshadros,1,149989,unknown,,unknown,,83.5,66.0,74.75,17.5,Ornithischia,,Friulia-Venezia Giulia,45.77861,13.588611,1,True,False,False,1,0.5,0.5,0.5,tethyshadros,0.4,,tethyshadros,silhouette,dino_images/images/dinos/general.jpg,,,general
Tetrapodium,tetrapodium,Tetrapodium,1,1284651,unknown,,unknown,,201.3,174.1,187.7,27.200000000000017,Saurischia,,Otjozondjupa,-21.420189,16.653521,1,True,False,False,1,0.5,0.5,0.5,tetrapodium,0.4,,tetrapodium,silhouette,dino_images/images/dinos/general.jpg,,,general
Tetrasauropus,tetrasauropus,Tetrasauropus,5,568152,unknown,,unknown,,247.2,201.3,219.15,28.5,Saurischia,,Graubunden,36.894199,-68.890282,5,True,False,False,1,0.5,0.5,0.5,tetrasauropus,0.4,,tetrasauropus,silhouette,dino_images/images/dinos/general.jpg,,,general
